date,ticker,pred_dir,pred_conf,pred_est_pct,matches,band_used,score,Ts,avgTs,compVolPct,compSentPct,tv_comp,mv_comp,actual_dir,actual_pct,correct
2024-04-24,AAPL,Down,0.5111111111111111,0.12148041524843169,45,10,0.27288361912515635,-14.266664627961376,-14.266664627961376,-15.539548247086532,0,79.00717655821626,-10.700316424910717,Up,0.5147290824730215,0
2024-04-26,AAPL,Down,0.5277777777777778,-0.056881527584862056,36,10,-3.703014847221602,-21.06130405968601,-21.06130405968601,-19.358289212464406,0,205.88343761194747,-58.021479758063485,Up,2.480801460445443,0
2024-04-29,AAPL,Up,0.5555555555555556,-0.09262058393200318,9,10,1.739531853215472,27.97105850544787,27.97105850544787,20.2315266522324,0,-900.851501440283,-74.34465484648514,Down,-1.8270882818128602,0
2024-04-30,AAPL,Up,0.5416666666666666,-0.06154978370514259,24,10,-1.9454416237026675,18.666559463406806,18.666559463406806,14.612001087109473,0,-5452.882777008558,-41.33813332059854,Down,-0.6047077838456788,0
2024-05-01,AAPL,Down,0.5208333333333334,0.16052136516664142,48,10,-3.4717537755325845,-14.09707725915366,-14.09707725915366,-12.625323483621075,0,843.5614491407654,-52.62527302429447,Up,2.2031870409351035,0
2024-05-02,AAPL,Down,0.6666666666666666,-0.40695622443372564,3,10,2.1387910166548023,61.98230604795045,61.98230604795045,57.84351503129565,0,1059.4551763015145,-77.09591094785657,Up,5.981625253732596,0
2024-05-06,AAPL,Down,0.5294117647058824,-0.3495120385491039,17,10,8.610141738958731,26.49127941968263,26.49127941968263,15.8811376807239,0,288.3705915895929,-122.18005402540571,Up,0.3797188691449931,0
2024-05-07,AAPL,Down,0.5789473684210527,-0.31172221378710074,19,10,8.790693839302097,21.944373120293832,21.944373120293832,11.153679280991735,0,192.90258971162763,-134.3978650726718,Up,0.18640987283840088,0
2024-05-08,AAPL,Down,0.5833333333333334,-0.2798311008251412,24,10,1.6686689569365043,-31.3288456848924,-31.3288456848924,-34.99751464182891,0,38.67206383780986,-147.28564263169451,Up,1.001423758369726,0
2024-05-09,AAPL,Up,0.52,0.17829691310836132,50,10,7.8198898361058635,-17.301321383386004,-17.301321383386004,-27.12121121949187,0,44.076115291890616,-165.98310671876774,Down,-0.8235380680192923,0
2024-05-10,AAPL,Down,0.5555555555555556,0.08688617102029282,45,10,6.819047008858909,-12.686108016120972,-12.686108016120972,-21.50515502497988,0,52.368009229141954,-182.4276227911541,Up,1.7645428427694554,0
2024-05-13,AAPL,Down,0.5454545454545454,-0.20688300082075498,22,10,9.724895652675995,23.263719228715523,23.263719228715523,11.538823576039526,0,113.50726929193145,-122.14361371356051,Up,0.6173469529849412,0
2024-05-14,AAPL,Down,0.5490196078431373,0.13962694274150664,51,10,10.031079193010052,-5.492824480772883,-5.492824480772883,-17.523903673782936,0,42.718749659478036,-142.5335330316108,Up,1.2217940748059253,0
2024-05-15,AAPL,Down,0.5217391304347826,-0.17104691587268125,23,10,11.279708388433598,22.42574299206761,22.42574299206761,9.146034603634012,0,73.87715073233517,-283.90626419765744,Up,0.06324853279328652,0
2024-05-16,AAPL,Down,0.56,0.16476427702043253,50,10,10.020488680433864,-4.662758877860803,-4.662758877860803,-18.683247558294667,0,0.8756652797606845,-397.09917834104044,Up,0.015802138577521385,0
2024-05-21,AAPL,Up,0.5952380952380952,0.2840616867807579,42,10,8.869893930115747,-22.072759972915666,-22.072759972915666,-32.94265390303141,0,-66.73520581625397,576.0085573642343,Down,-0.7538404788253074,0
2024-05-23,AAPL,Down,0.56,0.024351213904755045,50,9,5.339054966871203,-10.96859710306153,-10.96859710306153,-18.307652069932733,0,-48.61794574078232,75.90814991252883,Up,1.6588135507971997,0
2024-05-24,AAPL,Down,0.5714285714285714,-0.28285561628010286,28,10,8.279730977482178,-31.138727038031206,-31.138727038031206,-41.41845801551338,0,-90.34612354576687,151.53652073285778,Up,0.005268852431892653,0
2024-05-28,AAPL,Down,0.5294117647058824,0.21004113315150252,51,10,6.998811207054837,-4.599262663019642,-4.599262663019642,-14.59807387007448,0,-55.53290177236343,8.422247613174715,Up,0.15789661787211418,0
2024-05-29,AAPL,Down,0.5192307692307693,0.13237291213483984,52,10,5.9605661292866285,-0.4297246585775385,-0.4297246585775385,-12.390290787864167,0,-73.02978911094584,-151.34509251784064,Up,0.5255137081729425,0
2024-05-30,AAPL,Down,0.5098039215686274,0.21866110007839148,51,9,6.2994374535816196,-5.305285834751148,-5.305285834751148,-17.604723288332767,0,-118.11202145439856,-169.62868105790892,Up,0.5018593484036581,0
2024-06-03,AAPL,Down,0.5121951219512195,0.10070186297738219,41,10,7.7534670473082095,6.600902417434007,6.600902417434007,-7.1525646298742025,0,-144.4671484703987,-28.270909314919336,Up,0.16492672588363433,0
2024-06-05,AAPL,Up,0.5757575757575758,0.024484532203565067,33,10,6.638467016375539,15.359532753932868,15.359532753932868,5.721065737557329,0,-150.94614697998009,16.534027238320892,Down,-0.7096540686677465,0
2024-06-07,AAPL,Up,0.5588235294117647,0.10443299161545314,34,10,6.582208729780687,12.22303279922861,12.22303279922861,3.6408240694479233,0,-201.1975954480087,47.186540776541676,Down,-1.9147769232301326,0
2024-06-13,AAPL,Up,0.6,0.9673052756131874,5,10,16.00179817814778,59.57118024528606,59.57118024528606,45.56938206713828,0,278.4501768388174,57.93041894344508,Down,-0.8168409051202339,0
2024-06-17,AAPL,Up,0.5,-0.010910050360403137,12,10,12.5623585073022,46.108573931687935,46.108573931687935,32.546215424385736,0,207.46162516742376,-10.861509974692984,Down,-1.0984469021671959,0
2024-06-18,AAPL,Up,0.5483870967741935,-0.05229639337596705,31,10,9.22647336045554,17.504083784390897,17.504083784390897,10.277610423935357,0,155.113353249787,32.98081714900454,Down,-2.151290659753773,0
2024-07-09,AAPL,Down,0.5161290322580645,-0.15670565380377036,31,10,9.288532690352584,-32.1552546247741,-32.1552546247741,-46.443787315126684,0,-84.65677001714269,-9.465657975777997,Up,1.8803582252402318,0
2024-07-10,AAPL,Up,0.5283018867924528,0.21589447244912707,53,8,10.768074753081349,-12.103225329799173,-12.103225329799173,-28.871300082880524,0,-79.85236644600579,-40.325281530497435,Down,-2.3220827978926915,0
2024-07-16,AAPL,Up,0.5471698113207547,0.02355078212659873,53,10,7.537977034260681,-26.667605131597767,-26.667605131597767,-40.205582165858445,0,-54.56122182662484,-71.22732929635494,Down,-2.5295980990260416,0
2024-07-17,AAPL,Up,0.5185185185185185,0.28732657489894736,54,8,4.5667248263556415,-10.07517448412949,-10.07517448412949,-18.641899310485133,0,-8.76986568385172,-230.39812420744505,Down,-2.053483094531423,0
2024-07-19,AAPL,Up,0.5849056603773585,0.21344293132742326,53,9,2.3914691410151985,-20.26233891604396,-20.26233891604396,-27.65380805705916,0,-14.03504635482392,-768.8125409334858,Down,-0.15602998017738315,0
2024-07-23,AAPL,Up,0.5714285714285714,0.12660012189257305,56,10,0.22189189079656702,-22.700684013266,-22.700684013266,-28.922575904062565,0,-32.02670733362719,-526.0750603635141,Down,-2.875428371474656,0
2024-07-24,AAPL,Up,0.5625,0.16869025711839825,48,10,-4.027378645668632,7.251227175438634,7.251227175438634,9.278605821107266,0,40.19397854014692,-21409.62783107611,Down,-0.48045567183394605,0
2024-07-29,AAPL,Down,0.5416666666666666,-0.2741891599244874,24,10,-6.522925500499132,-36.101734523923135,-36.101734523923135,-31.578809023424004,0,-62.40231639437395,333.64552262862304,Up,0.25659711533103435,0
2024-08-02,AAPL,Up,1,7.264912559045637,1,10,-0.7958850071624856,88.28920835689114,88.28920835689114,91.08509336405362,0,162.40989600144334,352.0917460447666,Down,-4.816699858315211,0
2024-08-15,AAPL,Down,0.5178571428571429,0.13932777838919266,56,7,-1.0429537845402967,-10.7145333408486,-10.7145333408486,-15.671579556308302,0,-53.60436947268179,-77.90187460098554,Up,0.591848444210562,0
2024-08-16,AAPL,Up,0.52,0.0950599814250925,50,6,-0.04479514141945884,-13.130552264199338,-13.130552264199338,-19.085757122779878,0,-67.99038548560827,-84.21356037357756,Down,-0.07078241979618091,0
2024-08-20,AAPL,Up,0.5,-0.11281217689637053,22,10,-0.7846288810131674,-38.61320658107531,-38.61320658107531,-43.82857770006214,0,-121.11011001100742,-68.1241381779434,Down,-0.04856324798870751,0
2024-08-21,AAPL,Up,0.5740740740740741,0.1095094952399258,54,10,-1.4747930338680513,-29.36765994576048,-29.36765994576048,-33.892866911892426,0,-112.82491477367135,-61.520079271100194,Down,-0.8259695969967683,0
2024-08-26,AAPL,Down,0.5517241379310345,-0.2507094827166651,29,10,0.6368684114496621,-34.254898674044064,-34.254898674044064,-40.891767085493726,0,-126.82830748433005,-64.81013941353491,Up,0.3741553529886352,0
2024-08-27,AAPL,Up,0.6274509803921569,0.23501345338512414,51,7,1.9795705052008965,-22.22783825456115,-22.22783825456115,-30.207408759762046,0,-109.49354181783488,-75.50869124056803,Down,-0.6753467940081532,0
2024-08-29,AAPL,Up,0.5,-0.07276766719053862,42,10,3.106005088678229,12.179035481007187,12.179035481007187,3.073030392328957,0,-37.69088563370223,-72.08547274338136,Down,-0.3437892463616197,0
2024-08-30,AAPL,Up,0.5,-0.08093045888632636,40,10,1.006082772726423,17.028383901977357,17.028383901977357,11.022301129250934,0,-25.083350519242963,-80.58550890724696,Down,-2.7205221517637828,0
2024-09-03,AAPL,Up,0.5384615384615384,0.12293055729763205,52,10,-3.536832773795305,8.85757782293142,8.85757782293142,13.394410596726726,0,14.694258471671183,40.00492448920519,Down,-0.8618746384710937,0
2024-09-05,AAPL,Up,0.5740740740740741,0.1806924758540033,54,7,-1.099157754244366,-11.136145298419082,-11.136145298419082,-12.036987544174716,0,-74.39773225234738,51.57492543135022,Down,-0.7015008203708878,0
2024-09-12,AAPL,Up,0.6181818181818182,0.2117831451762475,55,7,-5.096951867300524,-13.818387019303735,-13.818387019303735,-13.721435152003213,0,-178.89688268106983,-16.311172693462662,Down,-0.12120315450131527,0
2024-09-13,AAPL,Up,0.5714285714285714,0.20978384148134235,56,7,-3.8741670581932546,-12.231096885993303,-12.231096885993303,-14.356929827800046,0,-260.3994352919061,-32.61943888933121,Down,-2.7775247981039324,0
2024-09-24,AAPL,Up,0.6538461538461539,0.16423106499323042,52,7,-0.5688793470997121,-24.513052431367324,-24.513052431367324,-29.94417308426761,0,-134.86407171167278,-71.1605712069684,Down,-0.43981177001151606,0
2024-09-26,AAPL,Down,0.5333333333333333,-0.20573029302286747,30,10,-0.6806615279670843,-35.988078085556474,-35.988078085556474,-41.30741655758939,0,-191.73176862886368,-70.91310001837131,Up,0.11866605511687506,0
2024-09-27,AAPL,Down,0.5217391304347826,-0.16962640426325756,23,10,-2.0330647222919995,-40.73081123591448,-40.73081123591448,-44.697746513622484,0,-238.67176854037035,-34.4514487209362,Up,2.2871973604752536,0
2024-09-30,AAPL,Up,0.58,0.23435695678016322,50,7,4.299336800365524,-1.1656387449990957,-1.1656387449990957,-11.46497554536462,0,-136.5987600749148,-41.16016753628329,Down,-2.9141602086406917,0
2024-10-04,AAPL,Up,0.5333333333333333,-0.0696887300860384,30,10,-0.7947285188930624,-37.76137075261783,-37.76137075261783,-38.96664223372477,0,-233.54399781006921,34.156593797162316,Down,-2.2530866585506235,0
2024-10-07,AAPL,Down,0.5142857142857142,-0.15582457850803477,35,10,-4.6609691477292206,-36.42168586947037,-36.42168586947037,-33.760716721741154,0,-209.8057993410036,118.54707087976242,Up,1.840408582309909,0
2024-10-08,AAPL,Down,0.5333333333333333,0.11206316179093297,15,10,-2.0512604145579014,-45.739744554724744,-45.739744554724744,-45.68848414016684,0,-340.1558977094942,81.94894388375738,Up,1.6698360908574124,0
2024-10-09,AAPL,Up,0.5517241379310345,0.008861995125717656,29,10,0.8815514280855101,-39.306297489047815,-39.306297489047815,-42.18784891713332,0,-354.797580271338,61.012164011743565,Down,-0.21782696463562476,0
2024-10-10,AAPL,Up,0.6666666666666666,0.696580008023761,9,10,-0.3300766834495199,-49.43457359160072,-49.43457359160072,-51.1044969081512,0,-523.7935231079695,55.68688310454568,Down,-0.6505371454991268,0
2024-10-11,AAPL,Down,0.5555555555555556,0.13791218931036975,18,10,-2.951136522686792,-45.61178238546056,-45.61178238546056,-44.66064586277376,0,-593.0005955519813,39.03648160651434,Up,1.6479894307657017,0
2024-10-15,AAPL,Up,0.525,-0.1401768820616737,40,10,2.787829436541477,17.638910709522946,17.638910709522946,12.851081272981467,0,-100.06329742857329,36.41070007666829,Down,-0.8851859184055116,0
2024-10-16,AAPL,Down,0.5555555555555556,0.031347199139793606,27,10,0.16578398084315682,-40.06766370735541,-40.06766370735541,-39.23344768819857,0,69672.48992707032,12.725323069020234,Up,0.15963203000092036,0
2024-10-17,AAPL,Down,0.5161290322580645,0.08640532793168626,31,10,0.5897379608173119,-38.75736347154026,-38.75736347154026,-39.34710143235757,0,826.0302630789557,0.0415695752766565,Up,1.2276571951091422,0
2024-10-18,AAPL,Down,0.5151515151515151,-0.2200227323037058,33,10,2.7769573425244887,22.620642728267544,22.620642728267544,13.843685385743054,0,-89.40245361836925,-24.030978932767276,Up,0.6297854159740691,0
2024-10-21,AAPL,Up,0.5490196078431373,0.08836608410798422,51,7,3.556078343279723,-2.5594092505186863,-2.5594092505186863,-9.11548759379841,0,-6.364044964848747,-19.6649785682938,Down,-0.2621765597043687,0
2024-10-22,AAPL,Up,0.5614035087719298,0.08894998177784692,57,9,2.6984808521888466,6.659255790998982,6.659255790998982,-2.0392250611898644,0,-40.18877479456899,-25.608243860309,Down,-2.162302251470355,0
2024-10-23,AAPL,Up,0.5714285714285714,0.1433824681470797,14,10,1.2502671309992794,36.46586737680187,36.46586737680187,30.215600245802587,0,-206.6215710303505,-9.266779451051733,Down,-0.08233107433687316,0
2024-10-29,AAPL,Up,0.5357142857142857,0.10066415491321631,56,7,0.5139686614056392,-2.790974394903137,-2.790974394903137,-6.304943056308776,0,-2.773494204324478,-15.94568861998027,Down,-1.5277922255336152,0
2024-10-30,AAPL,Up,0.5666666666666667,-0.035070534835619394,30,10,-1.0115070152495822,25.218775159400305,25.218775159400305,22.230282174649886,0,-109.63783837504764,-0.5669695232130345,Down,-1.8209484268858662,0
2024-11-05,AAPL,Up,0.5365853658536586,-0.027154853778277803,41,10,-3.8981884499081874,-36.18071695780187,-36.18071695780187,-32.28252850789368,0,137.49574222870632,0.12286735730340226,Down,-0.32669310248778016,0
2024-11-07,AAPL,Up,0.5576923076923077,0.07097446416111935,52,7,-0.7615513285293405,2.6467584421799266,2.6467584421799266,-2.591690229290733,0,-81.85352857947706,-86.48417181813338,Down,-0.2285866992430774,0
2024-11-08,AAPL,Up,0.559322033898305,0.16821859215804155,59,7,-2.5597285850388856,-12.62405280413795,-12.62405280413795,-12.064324219099065,0,69.20291676663678,-90.82511033444067,Down,-1.202859933719469,0
2024-11-11,AAPL,Up,0.5740740740740741,0.13271300890395857,54,6,-3.6551614584635113,-1.5181854467052425,-1.5181854467052425,-3.8630239882417317,0,-102.33917534932257,-89.79940530563665,Down,0,0
2024-11-14,AAPL,Up,0.5882352941176471,0.10093009252065564,51,7,-0.38745246064456795,4.186632158825361,4.186632158825361,2.5740846194699296,0,41.24191375092072,-104.34171405419687,Down,-1.4109198157391913,0
2024-11-20,AAPL,Up,0.625,0.2494572974965165,56,6,-1.7999428435814906,-18.58153743973645,-18.58153743973645,-18.78159459615496,0,544.409594156143,-21.047305332091394,Down,-0.20960512119609717,0
2024-11-25,AAPL,Down,1,-2.8957605716942845,2,10,-3.157338495066682,96.61953270212659,96.61953270212659,93.77687119719327,0,-3677.08038139457,-99.10301716390867,Up,0.9404399395912607,0
2024-11-26,AAPL,Up,0.5714285714285714,0.08068681686137007,56,7,3.909161002140054,3.6430209106783438,3.6430209106783438,-2.2661400914617102,0,1460.0852471537735,-119.68855538847447,Down,-0.05530710633998603,0
2024-12-05,AAPL,Up,0.5185185185185185,0.012186243278089296,54,6,6.217727238807402,2.237983054562317,2.237983054562317,-7.979744184245085,0,-3.23155500823481,-455.4859086961569,Down,-0.08228972752098852,0
2024-12-06,AAPL,Down,0.5084745762711864,-0.005733747688863836,59,6,5.550181816021293,-6.184449362914549,-6.184449362914549,-14.734631178935842,0,24.020366250111145,-1299.6795988862268,Up,1.610115187396456,0
2024-12-10,AAPL,Up,0.5384615384615384,0.014403134505038585,52,5,7.7882498194324175,-0.9653662436920474,-0.9653662436920474,-14.753616063124465,0,-63.10810804661904,-526.4755344010348,Down,-0.5166076430661563,0
2024-12-17,AAPL,Up,0.5294117647058824,0.3046652257073498,17,10,11.137492484118813,37.43585615006086,37.43585615006086,20.29836366594204,0,-404.9777402618037,-2277.8059670608313,Down,-2.142177989310781,0
2024-12-19,AAPL,Down,0.6190476190476191,-0.2742831952984997,21,10,8.261496006304846,45.54165233697368,45.54165233697368,35.28015633066883,0,-2775.1739819897734,1022.6790826704106,Up,1.8815854651340724,0
2024-12-26,AAPL,Up,0.6607142857142857,0.19755054072411382,56,7,8.646245946965394,-26.303284374039727,-26.303284374039727,-40.94953032100512,0,-719.9846227416002,-75.28533536656374,Down,-1.324219296295393,0
2024-12-27,AAPL,Up,0.5892857142857143,0.17607997544941917,56,5,5.343902150405112,-1.7023703246751296,-1.7023703246751296,-9.046272475080242,0,-144.53764946200417,28.12685542339246,Down,-1.3263427513676433,0
2024-12-30,AAPL,Up,0.6,0.21266110279873615,55,6,2.5286809266784163,-19.690929714608135,-19.690929714608135,-24.21961064128655,0,-300.6672003865881,116.2296313396757,Down,-0.70578858082309,0
2024-12-31,AAPL,Up,0.5660377358490566,0.12262426485072944,53,6,0.6620447626624697,-12.413042973240367,-12.413042973240367,-15.075087735902837,0,-284.394618378633,83.37553442310426,Down,-2.623589215505567,0
2025-01-02,AAPL,Up,0.5098039215686274,-0.021223832376023762,51,7,-7.1565229350692094,8.606510352429233,8.606510352429233,17.76303328749844,0,159.19744808845468,90.48662084368198,Down,-0.20094545044056822,0
2025-01-06,AAPL,Up,0.6727272727272727,0.21159350624388856,55,6,-3.6870189507278353,-2.607028921909773,-2.607028921909773,-4.920009971181938,0,-122.11463334883499,-26.97283632278361,Down,-1.1387727698501275,0
2025-01-08,AAPL,Up,0.6491228070175439,0.23982159044162343,57,7,-6.731433451577832,-25.051028342269237,-25.051028342269237,-20.319594890691405,0,-251.55104363816375,23.33388817942619,Down,-2.4103794471716133,0
2025-01-10,AAPL,Up,0.54,-0.12329067979751696,50,10,-5.019055068420949,20.312879442940854,20.312879442940854,27.3319345113618,0,307.3783517397464,77.36084950892443,Down,-1.0344150913639703,0
2025-01-13,AAPL,Up,0.5254237288135594,0.04982903124877886,59,6,-2.6056694949593404,-2.664930468916148,-2.664930468916148,1.9407390260431923,0,223.26799358017237,49.412534013791046,Down,-0.4778136289893044,0
2025-01-15,AAPL,Up,0.5967741935483871,0.10297886307047661,62,7,-7.466948473727832,-24.75786266338689,-24.75786266338689,-19.29091418965906,0,81.09379857505542,-57.76743125266012,Down,-4.040022200201064,0
2025-01-17,AAPL,Up,0.64,0.19203104957989958,25,10,-4.117727324299445,31.61617329385198,31.61617329385198,33.733900618151424,0,293.99875530242605,-63.61473602997734,Down,-3.191580343616683,0
2025-01-22,AAPL,Up,0.5714285714285714,-0.0417862049298583,49,10,-5.753789417937535,16.244762212371903,16.244762212371903,19.998551630309436,0,232.0190859465562,-82.04039505484486,Down,-0.07594967946862902,0
2025-01-23,AAPL,Up,0.5294117647058824,-0.09803638536774051,51,9,-6.688718787790874,18.048150300122515,18.048150300122515,22.73686908791339,0,262.87634381305725,-84.41685908728438,Down,-0.39345652705163714,0
2025-01-29,AAPL,Up,0.5490196078431373,-0.027506292829806548,51,5,-4.529292620638335,-20.202201037569736,-20.202201037569736,-18.6729084169314,0,19.23827735081669,-20.363896063984356,Down,-0.7394737082000118,0
2025-01-30,AAPL,Up,0.6111111111111112,0.2497540578245751,54,5,-4.833913346480426,-3.0760632137015023,-3.0760632137015023,-2.242149867221077,0,6.550190680715939,-49.783147605388635,Down,-0.6692185539787618,0
2025-01-31,AAPL,Up,0.8333333333333334,1.6010110989556166,6,10,-1.6166794956368866,68.62492232222922,68.62492232222922,68.24160181786611,0,89.84952943900583,-21.20547817738897,Down,-3.385595547950874,0
2025-02-04,AAPL,Up,0.625,0.1819782030880703,56,6,-0.6977112681496032,-24.957252328599946,-24.957252328599946,-26.259541060450342,0,-15.963813722615006,11.015903978876572,Down,-0.14175336199687208,0
2025-02-06,AAPL,Up,0.6,0.5591714246644103,15,10,-5.608023953863539,-49.979269847819765,-49.979269847819765,-50.37124589395623,0,-74.86580341389467,-64.00482728840467,Down,-2.396876901051314,0
2025-02-14,AAPL,Up,0.6153846153846154,0.1948083422926429,52,5,4.245827887112167,-19.98115765309161,-19.98115765309161,-30.226985540203778,0,-69.83827957096204,-102.68933649972864,Down,-0.05314999164696728,0
2025-02-20,AAPL,Up,0.5769230769230769,0.05278908985994023,52,9,0.044538202498349555,-32.6866956085162,-32.6866956085162,-38.731233811014555,0,-100.70445966444035,-33.8253953268868,Down,-0.11389935207717349,0
2025-02-26,AAPL,Up,0.5,0.05345631227544249,56,5,-0.797434147667198,-6.8394813760362965,-6.8394813760362965,-8.042047228369098,0,-39.4277929128305,125.06827205924229,Down,-1.2730893454915249,0
2025-02-28,AAPL,Up,0.5192307692307693,-0.0322105036046442,52,10,2.648093321528046,18.653712112679216,18.653712112679216,18.005618791151168,0,62.46155153000637,106.6599726953533,Down,-1.5754207808002736,0
2025-03-04,AAPL,Up,0.5294117647058824,-0.030794247429477943,51,9,-2.7698223918893214,16.09883154095724,16.09883154095724,20.86865393284656,0,103.35665590787788,205.69901553668194,Down,-0.08052693108767689,0
2025-03-05,AAPL,Up,0.5357142857142857,0.05668018695951227,56,5,-3.489636729623721,0.36014397335942183,0.36014397335942183,5.849780702983143,0,76.07407820782943,130.2029724076188,Down,-0.17392197020257735,0
2025-03-07,AAPL,Up,0.639344262295082,0.26332762550252264,61,5,-2.6597450186291467,-3.4322686768241017,-3.4322686768241017,1.227476341805045,0,34.047781455851165,115.8947969049883,Down,-4.847957184759568,0
2025-03-10,AAPL,Up,0.5416666666666666,0.08920361293440364,24,10,-8.597086322548833,41.67451588734923,41.67451588734923,52.27160220989806,0,206.05498995542928,186.81677960270423,Down,-2.91893771512173,0
2025-03-12,AAPL,Up,0.5384615384615384,-0.03075462486009845,52,9,-6.686903728031303,16.600449946064543,16.600449946064543,25.287353674095847,0,164.4481677936981,68.5535045620882,Down,-3.364366852013583,0
2025-03-17,AAPL,Up,0.5535714285714286,0.19315434735504672,56,5,-7.887266576605304,-13.38293635052638,-13.38293635052638,-6.495669773921076,0,95.28126612488626,-16.540982534964254,Down,-0.6121483918662383,0
2025-03-19,AAPL,Up,0.5833333333333334,0.2020818363673752,60,7,0.4784214469067387,6.659872266143138,6.659872266143138,4.181450819236399,0,72.62159866035014,-32.15321598305563,Down,-0.529641033522759,0
2025-03-25,AAPL,Up,0.5454545454545454,-0.00880587249662853,55,8,-1.0803727208704303,-31.261322382071782,-31.261322382071782,-36.18094966120135,0,-34.98744718321576,-71.16120420292596,Down,-0.9921793165153632,0
2025-03-27,AAPL,Up,0.5614035087719298,0.13144465138922481,57,7,-3.1559497214479912,-27.621995618416463,-27.621995618416463,-30.466045896968474,0,-47.69843795675944,-49.81146220011197,Down,-2.658035311502189,0
2025-04-02,AAPL,Up,0.5882352941176471,0.09501334696212521,51,7,-6.265542991161498,-32.17244581604678,-32.17244581604678,-30.906902824885286,0,-68.46404642119617,-10.533374165045883,Down,-9.245610346452684,0
2025-04-03,AAPL,Up,0.75,-0.665076099680617,4,10,-9.535980115599216,76.91023466086244,76.91023466086244,88.44621477646166,0,83.44202761510984,101.8331809302036,Down,-7.288743235713331,0
2025-04-04,AAPL,Up,0.5,-0.01719067274104863,2,10,-11.616010276308636,100.29365919220754,100.29365919220754,113.90966946851617,0,129.895335416912,256.50365469799186,Down,-3.6734249865053923,0
2025-04-10,AAPL,Down,0.631578947368421,-0.2610395211251523,19,10,-11.193138737043611,50.106992380045575,50.106992380045575,63.30013111708919,0,143.72906617036182,116.13672519692977,Up,4.0594453323546515,0
2025-04-14,AAPL,Up,0.5185185185185185,-0.056717789089402,54,8,-9.781163979784875,18.05840921813032,18.05840921813032,28.839573197915193,0,90.6599011656319,19.33175915900709,Down,-0.18763819612666965,0
2025-04-15,AAPL,Up,0.6190476190476191,0.43398435771169486,21,10,-10.282548335666933,-46.38190709550407,-46.38190709550407,-35.09935875983714,0,42.22187921693219,10.056435104306939,Down,-3.8933388448355375,0
2025-04-17,AAPL,Up,0.58,-0.15079986820333366,50,10,-4.576486238243504,-37.99679470028497,-37.99679470028497,-34.42030846204147,0,20.50815391724057,-2.5793526364352726,Down,-1.9392791899099568,0
2025-05-01,AAPL,Up,0.6666666666666666,0.3291521502127663,54,5,-2.2922559234441238,-24.2413445027824,-24.2413445027824,-27.949088579338277,0,-58.904882598273524,-49.97164321572025,Down,-3.7361714546492384,0
2025-05-02,AAPL,Up,0.5384615384615384,-0.10532226668881871,26,10,-2.587455983078256,30.473314768438147,30.473314768438147,27.060770751516404,0,-36.1683473330511,-59.55014293876246,Down,-3.145851727226509,0
