date,ticker,y_up,Score,Ts,avgTs,compVolPct,compSentPct,TVolComp,MVolComp,close,volume,ret1
2022-12-19,AAPL,0,-2.7817199661102485,7.129443395532585,7.129443395532585,,,,,132.3699951171875,79592600,-1.5909593911548934
2022-12-20,AAPL,1,-1.6866746105559693,2.1851077106238335,2.1851077106238335,,,,,132.3000030517578,77432800,-0.05287608069164265
2022-12-21,AAPL,0,-0.58805869689522,9.85430583580833,9.85430583580833,,,,,135.4499969482422,85928000,2.380947712640678
2022-12-22,AAPL,0,-2.2320714390781307,0.8210828342495935,0.8210828342495935,,,,,132.22999572753906,77852100,-2.3772619366935412
2022-12-23,AAPL,0,-2.1184937460697,-21.958872479417654,-21.958872479417654,,,,,131.86000061035156,63814900,-0.2798117894141643
2022-12-27,AAPL,0,-3.125308340914045,-13.593162929718986,-13.593162929718986,,,,,130.02999877929688,69007800,-1.3878369654057354
2022-12-28,AAPL,1,-3.9158676659608576,6.6359540649499635,6.6359540649499635,,,,,126.04000091552734,85438400,-3.068521034551306
2022-12-29,AAPL,1,-2.5182494486234885,-3.8114976376174043,-3.8114976376174043,,,,,129.61000061035156,75703700,2.8324338851892352
2022-12-30,AAPL,0,-1.3533443187764123,-0.3295090693923086,-0.3295090693923086,,,,,129.92999267578125,77034200,0.24688840669917467
2023-01-03,AAPL,1,-2.1615100361135533,39.64376372778047,39.64376372778047,,,,,125.06999969482422,112117500,-3.7404704494091194
2023-01-04,AAPL,0,-0.8898314038446857,7.741218827689456,7.741218827689456,,,,,126.36000061035156,89113600,1.0314231379827277
2023-01-05,AAPL,1,-0.923654650963087,-2.9777324062825947,-2.9777324062825947,,,,,125.0199966430664,80962700,-1.0604653061194917
2023-01-06,AAPL,1,0.5614151653345196,2.4568007274051933,2.4568007274051933,,,,,129.6199951171875,87754700,3.6794101724815627
2023-01-09,AAPL,1,0.6447264638147134,-11.770052857121723,-11.770052857121723,,,,,130.14999389648438,70790800,0.40888659100604896
2023-01-10,AAPL,1,0.5191531340848395,-22.404630868783507,-22.404630868783507,,,,,130.72999572753906,63896200,0.44564107434073
2023-01-11,AAPL,0,1.6446510889431551,-11.694962156120479,-11.694962156120479,,,,,133.49000549316406,69458900,2.111229140844826
2023-01-12,AAPL,1,2.373210550615377,-10.583166818575554,-10.583166818575554,,,,,133.41000366210938,71379600,-0.05993095195339125
2023-01-13,AAPL,1,1.875949553481705,-26.22862813076853,-26.22862813076853,,,,,134.75999450683594,57809700,1.011911256779301
2023-01-17,AAPL,0,1.8622294304934308,-17.507927696138328,-17.507927696138328,,,,,135.94000244140625,63646600,0.8756366745847964
2023-01-18,AAPL,1,2.432953537464507,-2.3966021386522547,-2.3966021386522547,,,,,135.2100067138672,69672800,-0.5369984658148804
2023-01-19,AAPL,1,2.642981984367197,-15.01566324804477,-15.01566324804477,,,,,135.27000427246094,58280400,0.04437360817584859
2023-01-20,AAPL,1,4.824886208934596,14.089318588010586,14.089318588010586,,,,,137.8699951171875,80223600,1.9220749335452516
2023-01-23,AAPL,1,6.555953036935106,18.155668056708052,18.155668056708052,,,,,141.11000061035156,81760300,2.350043960188803
2023-01-24,AAPL,0,8.311352181341022,-0.7707152595335334,-0.7707152595335334,,,,,142.52999877929688,66435100,1.006305834316001
2023-01-25,AAPL,1,8.784373422813413,-1.2654560917198694,-1.2654560917198694,,,,,141.86000061035156,65799300,-0.4700751944738196
2023-01-26,AAPL,1,9.311368282641181,-15.641900797229574,-15.641900797229574,,,,,143.9600067138672,54105100,1.4803370185255638
2023-01-27,AAPL,0,9.707757506461487,3.931107159369917,3.931107159369917,,,,,145.92999267578125,70555800,1.3684258613779992
2023-01-30,AAPL,1,8.715615191385922,0.7205136930619425,0.7205136930619425,,,,,143,64015300,-2.007807046417755
2023-01-31,AAPL,1,8.78432760541611,3.04520929266425,3.04520929266425,,,,,144.2899932861328,65874500,0.9020932070858828
2023-02-01,AAPL,1,9.128214332650884,21.3519968427953,21.3519968427953,,,,,145.42999267578125,77663600,0.7900751560697444
2023-02-02,AAPL,1,10.43729476125188,77.9770966555473,77.9770966555473,,,,,150.82000732421875,118339000,3.7062606889171015
2023-02-03,AAPL,0,11.13564033011177,117.3364617778701,117.3364617778701,,,,,154.5,154357300,2.439989720906422
2023-02-06,AAPL,1,10.458634125719147,8.981978246316586,8.981978246316586,,,,,151.72999572753906,69858300,-1.7928830242465614
2023-02-07,AAPL,0,11.305163817114558,25.925999235919257,25.925999235919257,,,,,154.64999389648438,83322600,1.9244699473851836
2023-02-08,AAPL,0,10.802095754457605,1.9166381526702612,1.9166381526702612,,,,,151.9199981689453,64120100,-1.7652737376545884
2023-02-09,AAPL,1,9.826242881350739,-9.158861517775419,-9.158861517775419,,,,,150.8699951171875,56007100,-0.6911552556695914
2023-02-10,AAPL,1,8.817846718023732,-11.50918803875131,-11.50918803875131,,,,,151.00999450683594,57450700,0.09279472007650937
2023-02-13,AAPL,0,9.648984574042373,-4.507157575933377,-4.507157575933377,,,,,153.85000610351562,62199000,1.8806779021180122
2023-02-14,AAPL,1,9.024108420506076,-3.6855873947390965,-3.6855873947390965,,,,,153.1999969482422,61707600,-0.42249537178184365
2023-02-15,AAPL,0,9.78582567615869,1.5400862462469078,1.5400862462469078,,,,,155.3300018310547,65573800,1.3903426404976438
2023-02-16,AAPL,0,8.348305848354723,6.000407041199804,6.000407041199804,,,,,153.7100067138672,68167900,-1.042937679836954
2023-02-17,AAPL,0,6.537046755196938,-6.800349205747009,-6.800349205747009,,,,,152.5500030517578,59144100,-0.7546702305912549
2023-02-21,AAPL,1,3.2542383396668693,-9.187584167055036,-9.187584167055036,,,,,148.47999572753906,58867200,-2.6679824600448288
2023-02-22,AAPL,1,0.1807672503780211,-22.381818648087364,-22.381818648087364,,,,,148.91000366210938,51011300,0.2896066453014839
2023-02-23,AAPL,0,-0.416591789033503,-25.80807615409298,-25.80807615409298,,,,,149.39999389648438,48394200,0.32905125399555646
2023-02-24,AAPL,1,-2.4587642230885574,-21.89543403165014,-21.89543403165014,,,,,146.7100067138672,55469600,-1.8005269695533015
2023-02-27,AAPL,0,-2.612820372130315,-35.705288200541105,-35.705288200541105,,,,,147.9199981689453,44998500,0.824750459890583
2023-02-28,AAPL,0,-3.830346239688904,-28.204274975035467,-28.204274975035467,,,,,147.41000366210938,50547000,-0.34477725334572573
2023-03-01,AAPL,1,-4.3169743207217435,-20.89054185271151,-20.89054185271151,,,,,145.30999755859375,55479000,-1.424602164944804
2023-03-02,AAPL,1,-3.194658655875295,-27.06714884546104,-27.06714884546104,,,,,145.91000366210938,52238100,0.41291453691868857
2023-03-03,AAPL,1,-0.8999415960243565,7.792666226418655,7.792666226418655,,,,,151.02999877929688,70732300,3.5090089703815734
2023-03-06,AAPL,0,0.23529002450373904,45.438884523371314,45.438884523371314,,,,,153.8300018310547,87558000,1.8539383396602633
2023-03-07,AAPL,1,-0.35993269821392737,-9.433387458631834,-9.433387458631834,,,,,151.60000610351562,56182000,-1.4496494188358504
2023-03-08,AAPL,0,-0.22326723974588836,-21.74126315518802,-21.74126315518802,,,,,152.8699951171875,47204800,0.8377235900668106
2023-03-09,AAPL,0,-1.685472386000339,-6.089697725273302,-6.089697725273302,,,,,150.58999633789062,53833600,-1.4914625839747475
2023-03-10,AAPL,1,-2.584684940808512,20.101413129769217,20.101413129769217,,,,,148.5,68572400,-1.3878719627571647
2023-03-13,AAPL,1,-2.2450981825079817,44.24307589507007,44.24307589507007,,,,,150.47000122070312,84457100,1.326600148621633
2023-03-14,AAPL,1,-1.5039100106250212,25.922703043017222,25.922703043017222,,,,,152.58999633789062,73695900,1.408915464869293
2023-03-15,AAPL,1,-1.1319861144147783,30.41626525281229,30.41626525281229,,,,,152.99000549316406,77167900,0.26214638237992316
2023-03-16,AAPL,0,0.938890259326483,29.791064901752144,29.791064901752144,,,,,155.85000610351562,76161100,1.8694035607962338
2023-03-17,AAPL,1,0.7403166544823019,62.47780934232995,62.47780934232995,,,,,155,98944600,-0.545400109224924
2023-03-20,AAPL,1,2.3252601628168708,18.928312243653746,18.928312243653746,,,,,157.39999389648438,73641400,1.5483831590221775
2023-03-21,AAPL,0,3.758900237254798,19.490263012265412,19.490263012265412,,,,,159.27999877929688,73938300,1.1944122971497086
2023-03-22,AAPL,1,3.037853456891933,23.31182792896477,23.31182792896477,,,,,157.8300018310547,75701800,-0.9103446505241041
2023-03-23,AAPL,1,4.3734083911773896,6.990640677414258,6.990640677414258,,,,,158.92999267578125,67622100,0.6969466083539815
2023-03-24,AAPL,0,5.681049676971837,-3.4820007720172512,-3.4820007720172512,,,,,160.25,59196500,0.8305589788276011
2023-03-27,AAPL,0,4.868292605414592,-15.81792606692989,-15.81792606692989,,,,,158.27999877929688,52390300,-1.2293299349161466
2023-03-28,AAPL,1,3.750355238864027,-30.148837881432616,-30.148837881432616,,,,,157.64999389648438,45992200,-0.3980318976947737
2023-03-29,AAPL,1,5.127434818482008,-20.668592632991448,-20.668592632991448,,,,,160.77000427246094,51305700,1.9790742129842478
2023-03-30,AAPL,1,5.632062084718601,-22.693713996344666,-22.693713996344666,,,,,162.36000061035156,49501700,0.9889881791605968
2023-03-31,AAPL,1,6.633307585211223,8.10598419123475,8.10598419123475,,,,,164.89999389648438,68749800,1.5644205941022091
2023-04-03,AAPL,0,7.054744166215622,-8.040646638517076,-8.040646638517076,,,,,166.1699981689453,56976200,0.770166355044367
2023-04-04,AAPL,0,6.730575956176447,-24.144898298389087,-24.144898298389087,,,,,165.6300048828125,46278300,-0.32496436906968035
2023-04-05,AAPL,1,5.301224304724612,-17.792254396042964,-17.792254396042964,,,,,163.75999450683594,51511700,-1.1290287513422723
2023-04-06,AAPL,0,5.1258817030400765,-26.892201158975052,-26.892201158975052,,,,,164.66000366210938,45390100,0.5495903672834258
2023-04-10,AAPL,0,2.1182960927521695,-25.110224592494923,-25.110224592494923,,,,,162.02999877929688,47716900,-1.5972335869792658
2023-04-11,AAPL,0,0.5958521338930458,-24.529321369832203,-24.529321369832203,,,,,160.8000030517578,47644200,-0.7591160506113781
2023-04-12,AAPL,1,-0.9021514322175276,-20.443946875322375,-20.443946875322375,,,,,160.10000610351562,50133100,-0.4353214769634517
2023-04-13,AAPL,0,1.8718231233464928,17.263541897782375,17.263541897782375,,,,,165.55999755859375,68445600,3.4103630524210384
2023-04-14,AAPL,1,1.4821151800993442,-16.845067197722315,-16.845067197722315,,,,,165.2100067138672,49386500,-0.21139819394035467
2023-04-17,AAPL,1,1.0907057214414628,-26.973812452733494,-26.973812452733494,,,,,165.22999572753906,41516200,0.01209915432452869
2023-04-18,AAPL,1,1.5138776875237563,-8.660901416871846,-8.660901416871846,,,,,166.47000122070312,49923000,0.7504723871135399
2023-04-19,AAPL,0,2.515040567412379,-9.546171594971792,-9.546171594971792,,,,,167.6300048828125,47720200,0.6968244450070387
2023-04-20,AAPL,0,2.221459534538452,2.1520500617980294,2.1520500617980294,,,,,166.64999389648438,52456400,-0.584627428134501
2023-04-21,AAPL,1,0.3297636166958391,14.455220781164728,14.455220781164728,,,,,165.02000427246094,58337300,-0.9780916193947868
2023-04-24,AAPL,0,0.4817582494168658,-18.531385180089885,-18.531385180089885,,,,,165.3300018310547,41949600,0.1878545331279472
2023-04-25,AAPL,0,-1.2853493448268247,-2.7346067754245,-2.7346067754245,,,,,163.77000427246094,48714100,-0.943565923496366
2023-04-26,AAPL,1,-2.175350944709815,-10.888084253094384,-10.888084253094384,,,,,163.75999450683594,45498800,-0.00611208729551411
2023-04-27,AAPL,1,0.5602186261043742,29.248283137235788,29.248283137235788,,,,,168.41000366210938,64902300,2.8395269365249822
2023-04-28,AAPL,0,1.455436813332831,8.906097374424125,8.906097374424125,,,,,169.67999267578125,55275900,0.754105448640644
2023-05-01,AAPL,0,1.8385663204648883,4.500216467840871,4.500216467840871,,,,,169.58999633789062,52472900,-0.05303886243240648
2023-05-02,AAPL,0,1.2095189960143122,-0.24789971652633902,-0.24789971652633902,,,,,168.5399932861328,48425700,-0.6191420923589086
2023-05-03,AAPL,0,-0.010913634980288772,32.15361101815009,32.15361101815009,,,,,167.4499969482422,65136000,-0.6467285993302031
2023-05-04,AAPL,1,-2.1514426143536225,56.7938913945077,56.7938913945077,,,,,165.7899932861328,81235400,-0.991342903769937
2023-05-05,AAPL,0,3.0853984923815974,106.82653616268051,106.82653616268051,,,,,173.57000732421875,113453200,4.692692172716725
2023-05-08,AAPL,0,3.4914126293316285,3.7934165478651933,3.7934165478651933,,,,,173.5,55962800,-0.04033376808470162
2023-05-09,AAPL,1,2.7758207782439657,-16.44239459784691,-16.44239459784691,,,,,171.77000427246094,45326900,-0.9971156931060879
2023-05-10,AAPL,1,4.035721334691593,-0.6994663847481002,-0.6994663847481002,,,,,173.55999755859375,53724500,1.0420872338650768
2023-05-11,AAPL,0,3.5645866436595752,-8.089853891737562,-8.089853891737562,,,,,173.75,49514700,0.10947363682815522
2023-05-12,AAPL,0,2.470912596337622,-16.007368706954264,-16.007368706954264,,,,,172.57000732421875,45533100,-0.6791324752697842
2023-05-15,AAPL,0,1.8945271843421532,-31.128995286979823,-31.128995286979823,,,,,172.07000732421875,37266700,-0.28973748552992573
2023-05-16,AAPL,1,1.7213454681750537,-20.062075743158566,-20.062075743158566,,,,,172.07000732421875,42110300,0
2023-05-17,AAPL,1,1.8354030450973187,8.761327337106938,8.761327337106938,,,,,172.69000244140625,57951600,0.36031562201266676
2023-05-18,AAPL,1,3.6475794085749507,21.74678630468353,21.74678630468353,,,,,175.0500030517578,65496700,1.3666110237923652
2023-05-19,AAPL,0,1.9747392170037799,2.1245851833801175,2.1245851833801175,,,,,175.16000366210938,55809500,0.0628395363803782
2023-05-22,AAPL,0,0.930119798770171,-21.774163221537055,-21.774163221537055,,,,,174.1999969482422,43570900,-0.5480741572254582
2023-05-23,AAPL,1,-1.5291988271792547,-9.66446174908787,-9.66446174908787,,,,,171.55999755859375,50747300,-1.5154991021227324
2023-05-24,AAPL,1,-4.617240309980304,-22.650712404773508,-22.650712404773508,,,,,171.83999633789062,45143500,0.16320749783249772
2023-05-25,AAPL,1,-4.214541614531874,-1.1297276068035451,-1.1297276068035451,,,,,172.99000549316406,56058300,0.6692325301335339
2023-05-26,AAPL,1,-1.292443174642349,-1.3531250080463813,-1.3531250080463813,,,,,175.42999267578125,54835000,1.4104787011603437
2023-05-30,AAPL,0,-0.3053008458869918,0.3405089419060242,0.3405089419060242,,,,,177.3000030517578,55964400,1.0659581907596603
2023-05-31,AAPL,1,-0.012373587793303553,74.63969214658593,74.63969214658593,,,,,177.25,99625300,-0.028202510376277603
2023-06-01,AAPL,1,2.344315468346481,21.302275951337975,21.302275951337975,,,,,180.08999633789062,68901800,1.6022546335066996
2023-06-02,AAPL,0,2.492937233745074,9.47698045607922,9.47698045607922,,,,,180.9499969482422,61996900,0.47753935689909277
2023-06-05,AAPL,0,1.7678447949692147,112.67215179906614,112.67215179906614,,,,,179.5800018310547,121946500,-0.7571125395372982
2023-06-06,AAPL,0,2.431828343647607,14.683319304459934,14.683319304459934,,,,,179.2100067138672,64848400,-0.20603358581964157
2023-06-07,AAPL,1,2.373932080194082,7.221575396567232,7.221575396567232,,,,,177.82000732421875,61944600,-0.7756259904993799
2023-06-08,AAPL,1,4.553339336256734,-13.01500462300481,-13.01500462300481,,,,,180.57000732421875,50214900,1.5465076407211773
2023-06-09,AAPL,1,5.1639523228046675,-14.572760915704947,-14.572760915704947,,,,,180.9600067138672,48900000,0.21598237460786174
2023-06-12,AAPL,0,6.976894121686352,-3.384227948774961,-3.384227948774961,,,,,183.7899932861328,54274900,1.563874042478558
2023-06-13,AAPL,1,6.851510248165797,-3.7502991935063736,-3.7502991935063736,,,,,183.30999755859375,54929100,-0.2611653218746153
2023-06-14,AAPL,1,7.456668421691084,-0.15498543641731732,-0.15498543641731732,,,,,183.9499969482422,57462900,0.34913501618691917
2023-06-15,AAPL,0,7.993857654726382,15.692885708990971,15.692885708990971,,,,,186.00999450683594,65433200,1.1198682211304245
2023-06-16,AAPL,1,7.205280417675477,68.1802287559434,68.1802287559434,,,,,184.9199981689453,101256200,-0.5859880490725821
2023-06-20,AAPL,0,7.782215240397775,-15.66121369916715,-15.66121369916715,,,,,185.00999450683594,49799100,0.048667715110186825
2023-06-21,AAPL,1,6.223439302476995,-18.03158072424624,-18.03158072424624,,,,,183.9600067138672,49515700,-0.5675303087098649
2023-06-22,AAPL,0,8.592238329807481,-12.97856782512042,-12.97856782512042,,,,,187,51245300,1.652529449436932
2023-06-23,AAPL,0,7.297551112895668,-10.854030516395213,-10.854030516395213,,,,,186.67999267578125,53117000,-0.17112691134692515
2023-06-26,AAPL,1,5.547460814811091,-17.977841274595022,-17.977841274595022,,,,,185.27000427246094,48088700,-0.7552970101992273
2023-06-27,AAPL,1,6.710159202532951,-13.411126045086762,-13.411126045086762,,,,,188.05999755859375,50730800,1.5059066345298968
2023-06-28,AAPL,1,7.080966864771919,-11.972528889024705,-11.972528889024705,,,,,189.25,51216800,0.6327780797909888
2023-06-29,AAPL,1,7.171783490356365,-15.358255734336602,-15.358255734336602,,,,,189.58999633789062,46347300,0.17965460390521798
2023-06-30,AAPL,0,8.360185235338676,52.08950268944767,52.08950268944767,,,,,193.97000122070312,85213200,2.3102510509079703
2023-07-03,AAPL,0,8.034395396164063,-38.44523384823726,-38.44523384823726,,,,,192.4600067138672,31458200,-0.7784680606965786
2023-07-05,AAPL,1,7.074446846395306,-7.356924815578521,-7.356924815578521,,,,,191.3300018310547,46920300,-0.5871375056598086
2023-07-06,AAPL,0,6.9311683760935745,-8.314239712016743,-8.314239712016743,,,,,191.80999755859375,45094300,0.25087321535850976
2023-07-07,AAPL,0,4.764808427381814,-6.1808084744600365,-6.1808084744600365,,,,,190.67999267578125,46815000,-0.5891272077553248
2023-07-10,AAPL,0,1.7761658954505748,16.949902996451332,16.949902996451332,,,,,188.61000061035156,59922200,-1.0855843008916806
2023-07-11,AAPL,1,0.24059461170958485,-12.612853420989929,-12.612853420989929,,,,,188.0800018310547,46638100,-0.2810024800285096
2023-07-12,AAPL,1,-0.30048788943752,14.958601059498271,14.958601059498271,,,,,189.77000427246094,60750200,0.8985550962107692
2023-07-13,AAPL,1,-0.9834304724961884,-24.012167843022375,-24.012167843022375,,,,,190.5399932861328,41342300,0.40574853577300274
2023-07-14,AAPL,1,-1.6373104865561807,-23.032797526845677,-23.032797526845677,,,,,190.69000244140625,41616200,0.07872843526774435
2023-07-17,AAPL,0,0.5162700908380735,-0.9469280098554593,-0.9469280098554593,,,,,193.99000549316406,50520200,1.7305590274832643
2023-07-18,AAPL,1,0.7546223474320058,-0.11493638266320705,-0.11493638266320705,,,,,193.72999572753906,48288200,-0.13403255748356704
2023-07-19,AAPL,0,0.9815878675995706,61.49906494992741,61.49906494992741,,,,,195.10000610351562,80507300,0.7071751438550272
2023-07-20,AAPL,0,-0.4742849509348946,18.51169264566618,18.51169264566618,,,,,193.1300048828125,59581200,-1.0097391896840267
2023-07-21,AAPL,1,-1.5683830058591959,38.41033231978168,38.41033231978168,,,,,191.94000244140625,71951700,-0.616166525821982
2023-07-24,AAPL,1,-0.8800471479274178,-14.130505395437762,-14.130505395437762,,,,,192.75,45377800,0.42200559981810926
2023-07-25,AAPL,1,-0.4450878533410182,-28.265042901884108,-28.265042901884108,,,,,193.6199951171875,37283200,0.4513593344682231
2023-07-26,AAPL,0,-0.14805285057123463,-9.233199141596671,-9.233199141596671,,,,,194.5,47471900,0.45450103553606724
2023-07-27,AAPL,1,-1.2720462648093274,-9.051461944266231,-9.051461944266231,,,,,193.22000122070312,47460200,-0.6580970587644601
2023-07-28,AAPL,1,1.0319983530896604,-6.322905435685642,-6.322905435685642,,,,,195.8300018310547,48291400,1.3507921508448404
2023-07-31,AAPL,0,1.6885694722504982,-20.360312483027712,-20.360312483027712,,,,,196.4499969482422,38824100,0.31659863728254395
2023-08-01,AAPL,0,1.5018302799644836,-27.136071489224683,-27.136071489224683,,,,,195.61000061035156,35175100,-0.42758785998451054
2023-08-02,AAPL,0,-2.9570928677863897,2.4900416330742123,2.4900416330742123,,,,,192.5800018310547,50389300,-1.5489999334607278
2023-08-03,AAPL,0,-5.616179413964015,20.518702376131113,20.518702376131113,,,,,191.1699981689453,61235200,-0.7321651514710928
2023-08-04,AAPL,0,-10.224631149836958,108.81717201695993,108.81717201695993,,,,,181.99000549316406,115956800,-4.802004898105658
2023-08-07,AAPL,1,-11.313906983888243,67.96426327608823,67.96426327608823,,,,,178.85000610351562,97576100,-1.7253691383433596
2023-08-08,AAPL,0,-10.734676398003064,13.483442943330463,13.483442943330463,,,,,179.8000030517578,67823000,0.531169648209206
2023-08-09,AAPL,0,-11.311396557541132,-0.03522587374251174,-0.03522587374251174,,,,,178.19000244140625,60378500,-0.8954397013486717
2023-08-10,AAPL,0,-10.766400077914648,-10.510680276464406,-10.510680276464406,,,,,177.97000122070312,54686900,-0.1234644018681505
