date,predLabel,probUp,trueLabel,trueRet
2024-08-12,Up,0.82,Up,0.065309
2024-08-13,Up,0.82,Up,0.016704
2024-08-14,Up,0.82,Up,0.040481
2024-08-15,Up,0.82,Up,0.014000
2024-08-16,Up,0.82,Up,0.043506
2024-08-19,Up,0.82,Down,-0.021154
2024-08-20,Up,0.82,Up,0.009823
2024-08-21,Up,0.82,Down,-0.037043
2024-08-22,Up,0.82,Up,0.045499
2024-08-23,Up,0.82,Down,-0.022494
2024-08-26,Up,0.82,Up,0.014550
2024-08-27,Up,0.82,Down,-0.020967
2024-08-28,Up,0.82,Down,-0.063848
2024-08-29,Up,0.82,Up,0.015137
2024-08-30,Up,0.7867,Down,-0.095250
2024-09-03,Down,0.3496,Down,-0.016574
2024-09-04,Down,0.2,Up,0.009415
2024-09-05,Down,0.2,Down,-0.040854
2024-09-06,Down,0.4061,Up,0.035398
2024-09-09,Down,0.3395,Up,0.015309
2024-09-10,Up,0.82,Up,0.081499
2024-09-11,Up,0.82,Up,0.019074
2024-09-12,Up,0.82,Down,-0.000336
2024-09-13,Up,0.82,Down,-0.019479
2024-09-16,Up,0.82,Down,-0.010190
2024-09-17,Up,0.82,Down,-0.019206
2024-09-18,Up,0.82,Up,0.039693
2024-09-19,Up,0.82,Down,-0.015865
2024-09-20,Up,0.82,Up,0.002241
2024-09-23,Up,0.82,Up,0.039653
2024-09-24,Up,0.82,Up,0.021842
2024-09-25,Up,0.82,Up,0.004291
2024-09-26,Up,0.82,Down,-0.021283
2024-09-27,Up,0.82,Up,0.000329
2024-09-30,Up,0.82,Down,-0.036561
2024-10-01,Up,0.82,Up,0.015812
2024-10-02,Up,0.82,Up,0.033656
2024-10-03,Up,0.82,Up,0.016850
2024-10-04,Up,0.82,Up,0.022414
2024-10-07,Up,0.82,Up,0.040479
2024-10-08,Up,0.82,Down,-0.001806
2024-10-09,Up,0.82,Up,0.016283
2024-10-10,Up,0.82,Down,-0.000074
2024-10-11,Up,0.82,Up,0.024258
2024-10-14,Up,0.82,Down,-0.046860
2024-10-15,Up,0.82,Up,0.031307
2024-10-16,Up,0.82,Up,0.008915
2024-10-17,Up,0.82,Up,0.007814
2024-10-18,Up,0.82,Up,0.041377
2024-10-21,Up,0.82,Down,-0.000835
2024-10-22,Up,0.82,Down,-0.028066
2024-10-23,Up,0.82,Up,0.006091
2024-10-24,Up,0.82,Up,0.008048
2024-10-25,Up,0.82,Down,-0.007206
2024-10-28,Up,0.82,Up,0.005195
2024-10-29,Up,0.82,Down,-0.013522
2024-10-30,Up,0.82,Down,-0.047223
2024-10-31,Up,0.82,Up,0.019886
2024-11-01,Up,0.82,Up,0.004801
2024-11-04,Up,0.82,Up,0.028372
2024-11-05,Up,0.82,Up,0.040740
2024-11-06,Up,0.82,Up,0.022457
2024-11-07,Up,0.82,Down,-0.008396
2024-11-08,Up,0.82,Down,-0.016054
2024-11-11,Up,0.82,Up,0.020859
2024-11-12,Up,0.82,Down,-0.013622
2024-11-13,Up,0.82,Up,0.003350
2024-11-14,Up,0.82,Down,-0.032570
2024-11-15,Up,0.82,Down,-0.012889
2024-11-18,Up,0.82,Up,0.048948
2024-11-19,Up,0.82,Down,-0.007618
2024-11-20,Up,0.82,Up,0.005346
2024-11-21,Up,0.82,Down,-0.032181
2024-11-22,Up,0.82,Down,-0.041775
2024-11-25,Up,0.82,Up,0.006617
2024-11-26,Neutral,0.5314,Down,-0.011540
2024-11-27,Up,0.7203,Up,0.021501
2024-11-29,Up,0.7036,Up,0.002749
2024-12-02,Up,0.82,Up,0.011758
2024-12-03,Up,0.82,Up,0.034793
2024-12-04,Up,0.82,Down,-0.000551
2024-12-05,Up,0.82,Down,-0.018061
2024-12-06,Up,0.82,Down,-0.025484
2024-12-09,Up,0.82,Down,-0.026943
2024-12-10,Up,0.82,Up,0.031391
2024-12-11,Up,0.82,Down,-0.014141
2024-12-12,Up,0.812,Down,-0.022499
2024-12-13,Up,0.8184,Down,-0.016760
2024-12-16,Up,0.7384,Down,-0.012197
2024-12-17,Up,0.8027,Down,-0.011351
2024-12-18,Neutral,0.4971,Up,0.013730
2024-12-19,Up,0.6963,Up,0.030762
2024-12-20,Up,0.82,Up,0.036897
2024-12-23,Up,0.82,Up,0.003938
2024-12-24,Up,0.82,Down,-0.002068
2024-12-26,Up,0.82,Down,-0.020868
2024-12-27,Up,0.82,Up,0.003503
2024-12-30,Up,0.82,Down,-0.023275
